FLPDYR,RECID,aftertax_income,c00100,c04800,eitc
2018,406,7581.00,6000.00,0.00,2040.00
2018,407,7941.00,6000.00,0.00,2400.00
2018,408,8241.00,6000.00,0.00,2700.00
2018,409,6120.00,6120.00,0.00,468.18
2018,410,7732.62,6120.00,0.00,2080.80
2018,411,8099.82,6120.00,0.00,2448.00
2018,412,8405.82,6120.00,0.00,2754.00
2018,413,6120.00,6120.00,0.00,468.18
2018,414,7732.62,6120.00,0.00,2080.80
2018,415,8099.82,6120.00,0.00,2448.00
2018,416,8405.82,6120.00,0.00,2754.00
2018,417,6240.00,6240.00,0.00,477.36
2018,418,7884.24,6240.00,0.00,2121.60
2018,419,8258.64,6240.00,0.00,2496.00
2018,420,8570.64,6240.00,0.00,2808.00
2018,421,6240.00,6240.00,0.00,477.36
2018,422,7884.24,6240.00,0.00,2121.60
2018,423,8258.64,6240.00,0.00,2496.00
2018,424,8570.64,6240.00,0.00,2808.00
2018,425,6360.00,6360.00,0.00,486.54
2018,426,8035.86,6360.00,0.00,2162.40
2018,427,8417.46,6360.00,0.00,2544.00
2018,428,8735.46,6360.00,0.00,2862.00
2018,429,6360.00,6360.00,0.00,486.54
2018,430,8035.86,6360.00,0.00,2162.40
2018,431,8417.46,6360.00,0.00,2544.00
2018,432,8735.46,6360.00,0.00,2862.00
2018,433,6480.00,6480.00,0.00,495.72
2018,434,8187.48,6480.00,0.00,2203.20
2018,435,8576.28,6480.00,0.00,2592.00
2018,436,8900.28,6480.00,0.00,2916.00
2018,437,6480.00,6480.00,0.00,495.72
2018,438,8187.48,6480.00,0.00,2203.20
2018,439,8576.28,6480.00,0.00,2592.00
2018,440,8900.28,6480.00,0.00,2916.00
2018,441,6600.00,6600.00,0.00,504.90
2018,442,8339.10,6600.00,0.00,2244.00
2018,443,8735.10,6600.00,0.00,2640.00
2018,444,9065.10,6600.00,0.00,2970.00
2018,445,6600.00,6600.00,0.00,504.90
2018,446,8339.10,6600.00,0.00,2244.00
2018,447,8735.10,6600.00,0.00,2640.00
2018,448,9065.10,6600.00,0.00,2970.00
2018,449,6720.00,6720.00,0.00,514.08
2018,450,8490.72,6720.00,0.00,2284.80
2018,451,8893.92,6720.00,0.00,2688.00
2018,452,9229.92,6720.00,0.00,3024.00
2018,453,6720.00,6720.00,0.00,514.08
2018,454,8490.72,6720.00,0.00,2284.80
2018,455,8893.92,6720.00,0.00,2688.00
2018,456,9229.92,6720.00,0.00,3024.00
2018,457,6835.74,6840.00,0.00,519.00
2018,458,8642.34,6840.00,0.00,2325.60
2018,459,9052.74,6840.00,0.00,2736.00
2018,460,9394.74,6840.00,0.00,3078.00
2018,461,6835.74,6840.00,0.00,519.00
2018,462,8642.34,6840.00,0.00,2325.60
2018,463,9052.74,6840.00,0.00,2736.00
2018,464,9394.74,6840.00,0.00,3078.00
2018,465,6946.56,6960.00,0.00,519.00
2018,466,8793.96,6960.00,0.00,2366.40
2018,467,9211.56,6960.00,0.00,2784.00
2018,468,9559.56,6960.00,0.00,3132.00
2018,469,6946.56,6960.00,0.00,519.00
2018,470,8793.96,6960.00,0.00,2366.40
2018,471,9211.56,6960.00,0.00,2784.00
2018,472,9559.56,6960.00,0.00,3132.00
2018,473,7057.38,7080.00,0.00,519.00
2018,474,8945.58,7080.00,0.00,2407.20
2018,475,9370.38,7080.00,0.00,2832.00
2018,476,9724.38,7080.00,0.00,3186.00
2018,477,7057.38,7080.00,0.00,519.00
2018,478,8945.58,7080.00,0.00,2407.20
2018,479,9370.38,7080.00,0.00,2832.00
2018,480,9724.38,7080.00,0.00,3186.00
2018,481,7168.20,7200.00,0.00,519.00
2018,482,9097.20,7200.00,0.00,2448.00
2018,483,9529.20,7200.00,0.00,2880.00
2018,484,9889.20,7200.00,0.00,3240.00
2018,485,7168.20,7200.00,0.00,519.00
2018,486,9097.20,7200.00,0.00,2448.00
2018,487,9529.20,7200.00,0.00,2880.00
2018,488,9889.20,7200.00,0.00,3240.00
2018,489,7279.02,7320.00,0.00,519.00
2018,490,9248.82,7320.00,0.00,2488.80
2018,491,9688.02,7320.00,0.00,2928.00
2018,492,10054.02,7320.00,0.00,3294.00
2018,493,7279.02,7320.00,0.00,519.00
2018,494,9248.82,7320.00,0.00,2488.80
2018,495,9688.02,7320.00,0.00,2928.00
2018,496,10054.02,7320.00,0.00,3294.00
2018,497,7389.84,7440.00,0.00,519.00
2018,498,9400.44,7440.00,0.00,2529.60
2018,499,9846.84,7440.00,0.00,2976.00
2018,500,10218.84,7440.00,0.00,3348.00
2018,501,7389.84,7440.00,0.00,519.00
2018,502,9400.44,7440.00,0.00,2529.60
2018,503,9846.84,7440.00,0.00,2976.00
2018,504,10218.84,7440.00,0.00,3348.00
2018,505,7500.66,7560.00,0.00,519.00
2018,506,9552.06,7560.00,0.00,2570.40
2018,507,10005.66,7560.00,0.00,3024.00
2018,508,10383.66,7560.00,0.00,3402.00
2018,509,7500.66,7560.00,0.00,519.00
2018,510,9552.06,7560.00,0.00,2570.40
2018,511,10005.66,7560.00,0.00,3024.00
2018,512,10383.66,7560.00,0.00,3402.00
2018,513,7611.48,7680.00,0.00,519.00
2018,514,9703.68,7680.00,0.00,2611.20
2018,515,10164.48,7680.00,0.00,3072.00
2018,516,10548.48,7680.00,0.00,3456.00
2018,517,7611.48,7680.00,0.00,519.00
2018,518,9703.68,7680.00,0.00,2611.20
2018,519,10164.48,7680.00,0.00,3072.00
2018,520,10548.48,7680.00,0.00,3456.00
2018,521,7722.30,7800.00,0.00,519.00
2018,522,9855.30,7800.00,0.00,2652.00
2018,523,10323.30,7800.00,0.00,3120.00
2018,524,10713.30,7800.00,0.00,3510.00
2018,525,7722.30,7800.00,0.00,519.00
2018,526,9855.30,7800.00,0.00,2652.00
2018,527,10323.30,7800.00,0.00,3120.00
2018,528,10713.30,7800.00,0.00,3510.00
2018,529,7833.12,7920.00,0.00,519.00
2018,530,10006.92,7920.00,0.00,2692.80
2018,531,10482.12,7920.00,0.00,3168.00
2018,532,10878.12,7920.00,0.00,3564.00
2018,533,7833.12,7920.00,0.00,519.00
2018,534,10006.92,7920.00,0.00,2692.80
2018,535,10482.12,7920.00,0.00,3168.00
2018,536,10878.12,7920.00,0.00,3564.00
2018,537,7943.94,8040.00,0.00,519.00
2018,538,10158.54,8040.00,0.00,2733.60
2018,539,10640.94,8040.00,0.00,3216.00
2018,540,11042.94,8040.00,0.00,3618.00
2018,541,7943.94,8040.00,0.00,519.00
2018,542,10158.54,8040.00,0.00,2733.60
2018,543,10640.94,8040.00,0.00,3216.00
2018,544,11042.94,8040.00,0.00,3618.00
2018,545,8054.76,8160.00,0.00,519.00
2018,546,10310.16,8160.00,0.00,2774.40
2018,547,10799.76,8160.00,0.00,3264.00
2018,548,11207.76,8160.00,0.00,3672.00
2018,549,8054.76,8160.00,0.00,519.00
2018,550,10310.16,8160.00,0.00,2774.40
2018,551,10799.76,8160.00,0.00,3264.00
2018,552,11207.76,8160.00,0.00,3672.00
2018,553,8165.58,8280.00,0.00,519.00
2018,554,10461.78,8280.00,0.00,2815.20
2018,555,10958.58,8280.00,0.00,3312.00
2018,556,11372.58,8280.00,0.00,3726.00
2018,557,8165.58,8280.00,0.00,519.00
2018,558,10461.78,8280.00,0.00,2815.20
2018,559,10958.58,8280.00,0.00,3312.00
2018,560,11372.58,8280.00,0.00,3726.00
2018,561,8276.40,8400.00,0.00,519.00
2018,562,10613.40,8400.00,0.00,2856.00
2018,563,11117.40,8400.00,0.00,3360.00
2018,564,11537.40,8400.00,0.00,3780.00
2018,565,8276.40,8400.00,0.00,519.00
2018,566,10613.40,8400.00,0.00,2856.00
2018,567,11117.40,8400.00,0.00,3360.00
2018,568,11537.40,8400.00,0.00,3780.00
2018,569,8384.93,8520.00,0.00,516.71
2018,570,10765.02,8520.00,0.00,2896.80
2018,571,11276.22,8520.00,0.00,3408.00
2018,572,11702.22,8520.00,0.00,3834.00
2018,573,8387.22,8520.00,0.00,519.00
2018,574,10765.02,8520.00,0.00,2896.80
2018,575,11276.22,8520.00,0.00,3408.00
2018,576,11702.22,8520.00,0.00,3834.00
2018,577,8486.56,8640.00,0.00,507.52
2018,578,10916.64,8640.00,0.00,2937.60
2018,579,11435.04,8640.00,0.00,3456.00
2018,580,11867.04,8640.00,0.00,3888.00
2018,581,8498.04,8640.00,0.00,519.00
2018,582,10916.64,8640.00,0.00,2937.60
2018,583,11435.04,8640.00,0.00,3456.00
2018,584,11867.04,8640.00,0.00,3888.00
2018,585,8588.20,8760.00,0.00,498.34
2018,586,11068.26,8760.00,0.00,2978.40
2018,587,11593.86,8760.00,0.00,3504.00
2018,588,12031.86,8760.00,0.00,3942.00
2018,589,8608.86,8760.00,0.00,519.00
2018,590,11068.26,8760.00,0.00,2978.40
2018,591,11593.86,8760.00,0.00,3504.00
2018,592,12031.86,8760.00,0.00,3942.00
2018,593,8689.84,8880.00,0.00,489.16
2018,594,11219.88,8880.00,0.00,3019.20
